id,unit_measure,quantity_input,expiration_date,quantity_measure,days_to_sold,product_input_showcase_today
9619,L,38,-89,2,29,False
9620,kg,40,-100,13,13,True
9621,kg,8,100,4,3,True
9622,UN,73,33,7,3,True
9623,L,53,-245,5,9,False
9624,UN,27,27,11,12,False
9625,kg,63,194,15,6,False
9626,L,41,-217,5,1,False
9627,UN,38,29,12,12,False
9628,L,7,277,7,3,False
9629,UN,56,-63,1,8,True
9630,kg,35,-270,13,5,False
9631,kg,90,-106,13,25,False
9632,L,39,339,5,23,False
9633,kg,7,239,6,27,False
9634,L,81,-138,10,26,True
9635,L,71,49,1,11,False
9636,UN,66,-286,18,23,True
9637,kg,87,-87,18,19,True
9638,kg,18,107,1,29,True
9639,UN,40,238,11,22,False
9640,UN,84,166,17,26,True
9641,UN,93,52,3,13,True
9642,kg,18,83,4,15,True
9643,L,10,-303,3,3,False
9644,L,27,-105,19,29,True
9645,L,29,-84,17,5,True
9646,L,35,-88,3,5,False
9647,kg,22,206,16,11,True
9648,kg,50,179,2,27,True
9649,kg,47,-3,4,4,True
9650,L,86,150,14,26,True
9651,kg,59,-47,2,3,False
9652,L,52,39,15,28,True
9653,kg,36,-11,7,8,True
9654,UN,48,346,19,3,True
9655,kg,5,350,12,7,True
9656,UN,36,-18,4,28,True
9657,kg,37,221,18,5,False
9658,L,35,115,11,19,False
9659,kg,43,-37,15,6,True
9660,UN,53,-253,16,25,True
9661,UN,66,121,12,5,False
9662,L,59,-5,14,12,False
9663,UN,46,105,8,21,True
9664,UN,3,172,17,8,True
9665,UN,22,82,8,4,True
9666,kg,35,-258,10,5,True
9667,kg,86,-238,19,23,True
9668,kg,53,255,6,12,True
9669,kg,28,403,14,2,False
9670,L,62,-31,3,23,False
9671,kg,27,52,5,6,False
9672,L,26,169,1,14,True
9673,kg,25,34,3,20,True
9674,L,76,-117,16,8,False
9675,UN,98,229,11,19,True
9676,UN,86,365,5,17,True
9677,kg,58,99,16,2,True
9678,L,32,-226,11,27,True
9679,L,41,345,10,4,False
9680,UN,23,84,14,18,True
9681,UN,31,-178,5,6,False
9682,kg,74,183,6,3,False
9683,kg,46,278,3,4,True
9684,UN,62,-99,8,19,True
9685,UN,22,414,1,4,True
9686,kg,56,-163,15,11,True
9687,UN,35,-251,14,4,True
9688,kg,75,36,5,4,True
9689,UN,31,177,3,20,False
9690,kg,76,215,18,21,False
9691,UN,3,-109,14,24,True
9692,kg,73,185,11,6,False
9693,L,36,172,9,14,True
9694,L,73,-38,19,8,True
9695,UN,51,-108,9,26,False
9696,UN,84,-11,11,21,True
9697,kg,96,39,11,25,False
9698,L,5,267,9,13,True
9699,kg,8,300,15,5,False
9700,L,89,418,14,9,True
9701,kg,8,-212,3,17,False
9702,L,83,87,4,15,True
9703,kg,89,-154,16,26,False
9704,L,30,227,9,23,True
9705,L,23,160,18,28,False
9706,kg,43,-162,4,29,False
9707,UN,73,-272,3,27,True
9708,L,65,-88,11,9,False
9709,UN,74,249,8,14,True
9710,UN,30,-29,8,6,True
9711,kg,75,-270,8,22,False
9712,kg,29,-144,6,22,False
9713,UN,72,44,5,28,False
9714,UN,61,-253,15,18,False
9715,UN,34,-195,12,5,False
9716,L,76,-220,17,6,True
9717,UN,83,293,15,29,True
9718,kg,37,151,17,7,False
9719,L,17,48,4,1,True
9720,UN,26,47,5,23,False
9721,kg,50,83,7,13,True
9722,UN,35,113,11,1,False
9723,L,93,88,12,15,True
9724,UN,87,124,6,12,True
9725,UN,95,347,3,4,True
9726,kg,82,124,10,13,False
9727,L,77,58,5,13,True
9728,UN,58,216,18,26,False
9729,L,74,418,19,15,True
9730,L,38,135,5,3,False
9731,UN,83,232,10,1,False
9732,kg,98,70,3,17,True
9733,UN,98,403,16,17,True
9734,L,31,105,9,12,True
9735,UN,97,-246,17,19,False
9736,L,67,178,15,22,True
9737,UN,81,347,14,23,True
9738,kg,86,302,7,8,True
9739,kg,65,394,10,10,True
9740,L,7,64,12,26,False
9741,UN,19,-84,7,27,True
9742,kg,42,387,12,21,True
9743,kg,98,-101,7,13,False
9744,L,91,-28,18,9,False
9745,UN,65,256,6,5,False
9746,UN,3,21,6,6,True
9747,UN,28,23,7,10,True
9748,L,22,28,3,4,True
9749,kg,3,414,19,14,True
9750,L,50,-11,2,23,True
9751,kg,55,-254,19,1,True
9752,kg,61,393,11,10,True
9753,L,39,289,15,29,False
9754,L,41,-65,16,12,True
9755,kg,22,-152,8,9,False
9756,kg,63,-98,4,21,True
9757,UN,75,-183,11,4,True
9758,kg,49,395,10,21,True
9759,UN,84,326,15,17,False
9760,UN,57,55,15,2,False
9761,UN,70,298,2,7,False
9762,UN,99,66,3,5,False
9763,L,11,76,2,25,False
9764,kg,32,-185,11,17,False
9765,kg,20,-41,3,4,True
9766,L,10,298,12,27,True
9767,UN,10,289,3,22,False
9768,kg,49,144,16,26,True
9769,UN,55,-242,17,5,False
9770,L,58,-196,19,13,False
9771,L,26,-64,13,6,False
9772,UN,93,-125,10,7,True
9773,L,21,204,13,4,False
9774,kg,1,44,11,11,False
9775,L,82,291,8,22,False
9776,UN,42,-36,16,28,False
9777,UN,5,14,14,17,False
9778,kg,58,-254,14,29,False
9779,L,25,-66,15,15,True
9780,L,81,212,19,28,False
9781,L,82,200,3,17,False
9782,UN,59,-287,9,20,True
9783,L,22,-126,5,1,False
9784,L,20,381,18,20,False
9785,L,4,7,15,3,False
9786,L,70,261,5,2,True
9787,L,25,56,17,4,True
9788,kg,15,264,14,6,False
9789,kg,53,-201,11,21,True
9790,L,63,-207,12,15,False
9791,UN,16,51,19,15,True
9792,kg,4,210,13,6,False
9793,UN,50,-286,7,24,True
9794,UN,26,-19,16,5,False
9795,L,70,-217,8,15,True
9796,L,67,332,18,14,False
9797,kg,94,-22,2,9,True
9798,L,34,244,7,23,False
9799,UN,96,-240,18,8,True
9800,kg,17,136,1,21,False
9801,UN,46,-73,17,27,True
9802,kg,78,-274,4,7,True
9803,UN,55,-125,18,5,True
9804,kg,92,284,3,23,True
9805,L,47,209,10,4,False
9806,kg,30,-76,19,16,True
9807,kg,59,78,15,24,True
9808,L,78,205,1,27,True
9809,kg,2,324,3,12,True
9810,kg,96,-168,1,8,False
9811,UN,25,272,3,4,True
9812,kg,48,83,12,21,False
9813,UN,91,287,10,19,True
9814,kg,10,-264,1,28,True
9815,kg,18,14,6,10,False
9816,kg,92,-122,11,4,False
9817,L,7,397,14,15,True
9818,UN,57,-47,15,16,False
9819,kg,58,-280,9,8,False
9820,kg,58,154,19,21,True
9821,kg,12,-223,18,7,False
9822,L,77,348,8,24,False
9823,L,58,279,2,24,True
9824,UN,24,209,9,21,False
9825,UN,79,228,16,5,True
9826,L,90,-196,2,21,False
9827,kg,60,89,18,25,True
9828,L,1,349,5,26,True
9829,kg,81,422,6,16,False
9830,L,30,174,11,29,False
9831,UN,65,20,6,1,True
9832,L,37,-216,3,17,False
9833,kg,88,424,19,12,False
9834,kg,72,174,5,23,False
9835,kg,57,239,1,11,False
9836,UN,81,-17,15,8,False
9837,kg,70,90,5,26,False
9838,UN,53,367,15,29,False
9839,UN,21,316,18,13,True
9840,kg,35,-219,12,18,True
9841,L,65,-299,9,4,False
9842,kg,2,323,1,26,True
9843,UN,80,-10,4,29,False
9844,kg,11,-96,5,24,True
9845,L,76,-260,11,20,False
9846,kg,29,-80,19,29,True
9847,UN,99,-292,3,15,True
9848,L,57,-7,11,25,False
9849,L,13,125,12,19,True
9850,UN,19,-26,9,3,False
9851,kg,51,-75,10,3,True
9852,UN,98,359,7,29,False
9853,L,21,-90,18,11,False
9854,UN,56,39,5,26,False
9855,UN,20,404,9,24,True
9856,UN,21,73,6,19,True
9857,L,15,-158,19,16,False
9858,UN,73,217,2,15,True
9859,UN,37,359,6,3,True
9860,L,35,39,14,12,False
9861,L,10,-121,18,20,True
9862,L,77,-185,5,13,False
9863,kg,75,292,16,6,False
9864,UN,80,13,11,29,False
9865,kg,10,291,8,16,True
9866,L,92,31,18,15,False
9867,L,17,-35,13,7,True
9868,UN,78,281,15,12,False
9869,L,7,283,17,1,True
9870,L,8,299,8,21,False
9871,L,86,-37,15,11,True
9872,kg,65,108,14,14,True
9873,L,31,125,7,4,True
9874,kg,15,295,1,27,True
9875,kg,89,-180,3,1,True
9876,L,43,207,13,15,False
9877,kg,13,226,1,28,False
9878,UN,45,-81,19,28,True
9879,L,77,383,6,21,True
9880,L,66,261,13,8,True
9881,kg,73,322,14,22,False
9882,L,10,-25,5,2,True
9883,UN,3,38,5,20,True
9884,kg,8,-298,8,25,True
9885,kg,43,249,10,5,True
9886,kg,18,297,3,1,True
9887,kg,92,264,15,24,False
9888,kg,53,-264,12,2,True
9889,L,46,264,19,27,False
9890,L,82,-142,7,25,False
9891,L,51,-181,16,7,True
9892,kg,97,-87,8,14,True
9893,UN,11,270,2,3,True
9894,UN,24,-289,5,9,True
9895,L,27,-9,9,9,True
9896,kg,22,-68,1,29,False
9897,L,59,269,18,8,False
9898,UN,20,-38,6,5,False
9899,kg,19,159,19,24,False
9900,L,6,424,3,17,True
9901,L,22,121,15,11,True
9902,L,70,173,19,2,False
9903,UN,64,-175,8,29,True
9904,L,36,-254,18,11,False
9905,UN,74,-281,18,10,False
9906,kg,47,423,13,28,False
9907,kg,65,-215,5,9,False
9908,L,60,104,6,11,True
9909,L,69,281,17,29,False
9910,kg,12,9,16,24,True
9911,kg,27,-239,11,18,True
9912,L,23,219,10,12,False
9913,L,10,222,8,23,True
9914,L,66,322,16,18,False
9915,L,38,354,19,16,False
9916,kg,94,273,9,22,False
9917,kg,70,26,8,11,False
9918,kg,4,-221,7,21,False
9919,kg,36,-91,8,6,False
9920,L,32,55,13,27,False
9921,UN,92,-29,8,19,True
9922,kg,21,-139,12,18,True
9923,L,89,406,11,5,True
9924,UN,22,26,15,19,True
9925,UN,77,276,13,8,False
9926,UN,2,-226,11,18,True
9927,UN,4,217,6,9,True
9928,UN,67,95,18,23,True
9929,UN,85,-289,6,12,False
9930,kg,75,-52,17,16,False
9931,kg,25,407,13,3,True
9932,kg,17,293,15,11,True
9933,UN,71,159,3,24,False
9934,UN,89,349,14,8,True
9935,UN,70,-261,8,8,True
9936,UN,80,44,11,1,False
9937,L,75,141,1,9,False
9938,kg,51,94,12,5,True
9939,L,43,-300,2,21,False
9940,UN,45,-54,10,28,False
9941,kg,44,351,2,2,True
9942,UN,27,-37,4,29,True
9943,kg,16,156,5,4,False
9944,kg,98,393,10,1,True
9945,UN,86,88,2,14,True
9946,UN,42,-139,4,5,True
9947,L,55,127,4,3,False
9948,kg,23,9,3,14,False
9949,kg,31,-24,10,18,False
9950,L,16,401,9,8,False
9951,L,20,77,2,20,True
9952,kg,52,140,6,28,True
9953,L,98,244,4,26,True
9954,L,3,343,2,2,False
9955,L,73,-227,14,12,True
9956,UN,12,-285,1,3,True
9957,L,2,-172,1,25,False
9958,UN,4,-27,1,7,False
9959,kg,47,11,9,12,True
9960,kg,33,341,11,16,False
9961,UN,44,402,2,15,True
9962,L,56,239,4,6,False
9963,UN,7,327,6,28,True
9964,UN,39,175,15,23,False
9965,L,80,-287,18,22,False
9966,UN,84,386,13,23,True
9967,L,62,329,8,3,True
9968,UN,57,-109,6,14,True
9969,L,63,-16,3,1,True
9970,UN,35,236,11,4,False
9971,L,83,-15,14,14,False
9972,L,19,391,8,25,True
9973,L,28,-278,7,7,True
9974,L,39,-253,15,6,True
9975,kg,5,277,18,26,True
9976,L,96,401,7,23,False
9977,UN,13,-155,17,9,True
9978,UN,21,265,6,10,True
9979,L,65,-199,13,17,True
9980,UN,94,135,4,26,True
9981,UN,47,-232,6,7,False
9982,L,59,21,14,5,True
9983,UN,62,-59,3,1,True
9984,kg,63,118,1,17,True
9985,L,89,-68,15,12,False
9986,kg,93,-90,18,21,False
9987,kg,98,300,5,3,True
9988,UN,68,349,19,11,True
9989,L,57,185,6,29,False
9990,UN,7,338,2,1,False
9991,L,56,-122,12,3,False
9992,L,5,183,3,6,True
9993,L,56,-27,1,13,True
9994,UN,59,174,10,2,True
9995,L,91,337,3,14,False
9996,kg,91,-165,17,6,False
9997,kg,8,173,19,3,False
9998,UN,22,-72,7,15,False
9999,UN,60,-136,4,28,False
10000,UN,60,298,16,28,False
10001,L,67,-292,17,14,True
10002,kg,60,380,17,25,False
10003,L,2,80,4,6,False
10004,kg,51,223,1,21,False
10005,L,91,315,19,17,False
10006,L,49,413,9,8,False
10007,L,72,-135,6,18,True
10008,UN,40,-188,15,4,True
10009,UN,76,225,2,4,True
10010,L,90,-281,8,5,True
10011,L,24,-119,12,14,True
10012,UN,46,-37,19,25,True
10013,kg,95,-303,10,16,True
10014,UN,34,-264,15,23,True
10015,kg,35,275,17,9,False
10016,kg,82,-22,14,29,False
10017,UN,79,14,5,23,True
10018,kg,83,350,16,26,False
10019,kg,89,360,8,13,False
10020,UN,9,266,7,23,False
10021,UN,73,79,15,20,False
10022,kg,98,-14,17,27,False
10023,UN,73,-211,5,6,True
10024,L,10,60,16,2,False
10025,kg,31,-237,9,4,True
10026,UN,72,208,14,11,True
10027,L,90,101,4,27,False
10028,UN,24,382,4,23,False
10029,L,74,167,13,12,True
10030,L,3,348,15,4,True
10031,L,79,-94,7,15,False
10032,UN,95,314,15,13,True
10033,L,89,73,8,21,True
10034,kg,56,-47,2,14,False
10035,UN,93,-90,18,2,True
10036,L,75,280,8,5,False
10037,L,38,-23,17,4,True
10038,UN,25,-179,13,2,True
10039,L,97,219,14,20,True
10040,L,13,-133,15,4,False
10041,UN,24,319,16,3,False
10042,UN,38,-60,5,27,True
10043,UN,15,324,14,21,True
10044,L,15,-101,3,13,True
10045,UN,59,423,12,6,True
10046,UN,77,1,4,28,True
10047,UN,56,190,13,28,True
10048,L,30,114,4,5,True
10049,L,78,217,14,8,False
10050,UN,60,345,2,29,False
10051,UN,37,128,13,4,True
10052,kg,97,-100,10,4,True
10053,kg,28,-106,10,2,True
10054,UN,76,-161,8,15,True
10055,kg,24,422,9,8,True
10056,UN,98,-137,10,9,True
10057,L,22,194,4,25,False
10058,kg,50,-33,6,29,False
10059,UN,28,-284,5,8,False
10060,UN,82,54,14,23,False
10061,UN,16,159,11,24,True
10062,kg,7,399,6,10,True
10063,L,34,-166,16,6,False
10064,UN,29,207,1,16,True
10065,L,33,-48,1,23,True
10066,kg,90,-104,2,16,True
10067,UN,35,269,14,24,True
10068,kg,72,-191,7,16,False
10069,kg,66,-285,19,27,True
10070,UN,53,408,13,17,True
10071,kg,42,-289,16,18,True
10072,kg,23,269,8,17,False
10073,L,43,389,6,7,True
10074,UN,47,-271,9,10,True
10075,UN,5,-38,17,22,False
10076,L,41,-108,13,7,True
10077,UN,51,85,18,24,True
10078,L,4,37,1,22,True
10079,L,77,383,15,12,True
10080,UN,58,11,8,24,False
10081,UN,53,-238,15,20,True
10082,kg,25,387,1,27,False
10083,L,71,-49,1,23,True
10084,kg,5,-45,14,21,False
10085,L,43,-20,9,26,True
10086,kg,91,-102,13,25,True
10087,L,17,-160,9,19,True
10088,kg,31,232,9,3,False
10089,kg,66,-207,13,25,False
10090,UN,72,-302,12,7,False
10091,UN,24,144,10,5,True
10092,UN,82,-122,7,4,False
10093,kg,28,-183,14,6,False
10094,UN,75,-113,16,27,False
10095,L,78,236,8,4,False
10096,L,92,181,7,21,True
10097,kg,19,309,4,26,True
10098,L,88,-203,11,21,False
10099,L,86,20,3,18,True
10100,UN,24,223,18,4,False
10101,kg,78,103,14,7,False
10102,kg,60,-248,5,3,True
10103,L,21,-107,6,17,True
10104,kg,4,365,17,17,True
10105,L,87,-248,3,26,True
10106,kg,77,390,5,24,True
10107,UN,50,-263,13,29,False
10108,L,8,149,3,1,False
10109,kg,5,124,2,25,False
10110,UN,43,131,13,16,True
10111,UN,14,194,8,11,False
10112,L,24,-242,8,13,False
10113,L,93,209,10,17,True
10114,L,59,403,7,10,False
10115,L,17,291,9,12,False
10116,L,95,398,10,26,False
10117,kg,52,38,3,23,True
10118,kg,13,303,12,8,True
10119,kg,12,257,16,1,False
10120,kg,69,201,3,12,True
10121,kg,17,-121,17,24,True
10122,L,18,185,12,19,True
10123,kg,98,277,19,20,False
10124,kg,27,355,4,24,False
10125,UN,32,11,17,14,False
10126,L,57,409,6,14,False
10127,kg,79,77,7,20,False
10128,L,3,-302,17,9,True
10129,kg,61,348,19,16,True
10130,kg,42,-259,7,24,False
10131,UN,62,165,1,10,True
10132,kg,15,-61,3,27,False
10133,UN,93,204,1,22,False
10134,UN,61,31,8,3,True
10135,UN,63,-39,9,13,False
10136,L,34,-193,17,5,True
10137,UN,52,354,13,7,False
10138,kg,64,-41,18,23,True
10139,L,94,-137,10,25,False
10140,L,84,-268,5,26,True
10141,UN,15,-280,1,22,True
10142,L,94,-243,17,15,True
10143,L,85,-142,1,2,True
10144,L,46,287,19,10,True
10145,UN,39,142,3,10,False
10146,UN,46,177,17,14,True
10147,L,86,232,14,28,False
10148,L,92,298,3,20,True
10149,L,94,93,17,8,True
10150,UN,49,-219,5,19,False
10151,L,37,-80,19,26,False
10152,L,9,187,16,9,True
10153,L,96,-245,16,24,False
10154,L,70,-90,10,17,True
10155,kg,52,-239,19,22,True
10156,UN,29,84,17,11,False
10157,UN,59,-226,5,27,False
10158,L,5,-220,13,17,True
10159,kg,96,-128,2,13,False
10160,UN,58,-281,19,20,False
10161,L,67,-206,12,13,True
10162,L,99,-266,16,23,True
10163,kg,48,337,8,28,True
10164,L,96,205,7,24,False
10165,UN,6,151,13,15,False
10166,UN,48,329,15,17,True
10167,L,10,47,9,23,False
10168,kg,84,-62,16,27,True
10169,kg,13,65,14,14,True
10170,UN,64,-277,3,1,False
10171,UN,46,2,3,25,True
10172,kg,62,-104,9,7,True
10173,L,98,-243,15,11,True
10174,kg,15,278,14,15,True
10175,L,73,42,10,11,True
10176,L,54,-124,5,15,False
10177,L,61,-298,3,21,True
10178,UN,45,-235,9,7,False
10179,L,75,401,15,5,False
10180,L,77,214,13,27,True
10181,UN,59,171,15,8,True
10182,L,29,-3,11,4,True
10183,UN,99,-169,15,2,True
10184,UN,77,-88,11,15,False
10185,kg,31,138,16,8,True
10186,kg,66,202,7,3,True
10187,L,12,-265,16,28,True
10188,kg,82,362,15,12,True
10189,kg,72,386,5,29,False
10190,L,28,372,4,9,True
10191,UN,5,-193,15,25,False
10192,kg,75,358,16,17,True
10193,kg,77,-17,7,12,False
10194,L,24,33,6,19,True
10195,L,5,-17,19,12,False
10196,L,46,-8,12,15,True
10197,UN,78,-91,4,24,False
10198,kg,52,89,1,4,False
10199,L,7,-39,17,4,True
10200,L,11,-275,8,5,False
10201,kg,36,411,17,7,False
10202,UN,74,-57,13,24,False
10203,L,92,-81,19,10,False
10204,UN,85,99,9,9,False
10205,L,55,-189,6,24,False
10206,L,11,186,14,21,False
10207,L,46,213,1,8,False
10208,L,76,222,7,12,False
10209,L,69,-266,14,5,False
10210,L,78,128,1,15,True
10211,UN,61,255,6,18,True
10212,kg,78,420,5,10,False
10213,kg,48,-109,17,14,True
10214,L,56,-36,12,2,True
10215,L,39,-146,2,24,True
10216,UN,13,-245,7,25,True
10217,UN,6,246,12,24,True
10218,L,31,171,2,11,False
10219,UN,67,85,11,5,False
10220,L,58,331,7,10,True
10221,kg,29,280,14,25,False
10222,kg,85,-172,13,20,False
10223,kg,91,-155,8,9,False
10224,kg,92,-66,15,14,True
10225,kg,4,-94,15,11,False
10226,L,47,418,17,1,True
10227,UN,25,389,14,10,False
10228,UN,94,348,8,17,False
10229,UN,64,-200,15,18,True
10230,L,8,423,18,25,False
10231,L,41,375,7,22,False
10232,L,41,135,15,14,False
10233,L,83,182,6,15,False
10234,UN,25,111,19,19,False
10235,L,81,-48,18,20,False
10236,L,96,248,3,29,False
10237,UN,82,-164,5,27,True
10238,UN,16,340,14,23,True
10239,UN,16,-115,7,10,True
10240,kg,61,120,1,7,False
10241,UN,96,-53,18,24,True
10242,kg,3,60,1,29,False
10243,kg,47,24,14,5,False
10244,L,56,338,14,9,True
10245,UN,96,-154,17,13,False
10246,UN,31,273,11,20,True
10247,UN,5,288,8,17,False
10248,UN,25,-223,11,22,True
10249,kg,16,194,13,2,True
10250,UN,88,-250,5,16,True
10251,kg,35,-288,9,6,True
10252,kg,66,30,7,7,False
10253,kg,42,-250,8,25,True
10254,UN,74,292,1,2,True
10255,L,98,343,11,29,False
10256,UN,72,-127,13,17,True
10257,UN,49,-236,12,3,True
10258,kg,40,251,6,26,True
10259,kg,63,178,18,28,True
10260,L,79,297,13,1,False
10261,kg,10,374,11,4,False
10262,kg,85,256,13,29,True
10263,UN,34,363,6,27,True
10264,L,45,-11,17,9,True
10265,L,68,293,14,29,False
10266,kg,69,268,14,13,True
10267,L,82,-295,3,10,False
10268,L,79,-177,9,26,False
10269,kg,11,75,6,9,True
10270,UN,37,-220,7,2,True
10271,L,30,302,8,27,True
10272,kg,97,-221,17,16,True
10273,UN,3,332,9,4,False
10274,UN,75,422,10,8,False
10275,UN,92,-280,18,20,False
10276,UN,17,-103,4,9,False
10277,UN,13,-305,16,10,False
10278,UN,20,-34,13,8,True
10279,L,48,244,1,7,False
10280,UN,30,310,5,8,True
10281,L,9,249,9,9,True
10282,L,31,224,17,19,True
10283,L,64,-232,4,14,False
10284,L,78,-153,10,3,True
10285,UN,43,-68,16,22,True
10286,UN,11,-99,15,13,True
10287,L,15,210,11,11,False
10288,L,1,331,9,13,False
10289,L,1,364,8,7,False
10290,UN,14,-85,2,21,False
10291,UN,85,-228,10,5,True
10292,kg,72,232,16,23,True
10293,L,9,72,6,19,False
10294,UN,45,40,3,1,False
10295,L,79,140,2,15,False
10296,UN,97,-262,6,17,False
10297,UN,27,223,6,1,True
10298,L,39,-81,12,9,False
10299,UN,97,416,18,4,True
10300,kg,24,-147,9,23,False
10301,UN,21,-274,7,13,True
10302,UN,84,283,12,23,False
10303,L,44,-104,11,3,True
10304,UN,33,192,7,14,True
10305,L,5,-62,1,28,False
10306,kg,60,-31,13,6,True
10307,UN,28,-283,2,12,False
10308,L,36,45,11,1,True
10309,kg,70,409,4,6,True
10310,UN,79,198,18,19,False
10311,L,52,20,19,26,False
10312,L,40,36,5,19,False
10313,L,70,150,5,19,False
10314,L,42,-173,9,17,True
10315,UN,37,-4,7,8,True
10316,UN,47,372,13,15,False
10317,UN,42,22,16,2,True
10318,kg,39,90,9,17,True
10319,L,39,-186,7,13,False
10320,L,28,376,5,10,False
10321,UN,75,119,6,21,False
10322,L,15,25,10,26,False
10323,L,17,231,14,15,False
10324,UN,71,64,18,24,True
10325,kg,35,169,7,2,False
10326,L,41,212,9,9,True
10327,UN,21,-239,15,2,False
10328,L,20,200,1,24,True
10329,kg,67,-105,8,25,False
10330,kg,39,289,8,18,True
10331,kg,56,150,7,8,False
10332,UN,27,137,3,13,True
10333,UN,16,-205,6,25,False
10334,UN,82,237,7,9,False
10335,L,74,350,9,19,False
10336,L,96,127,13,1,False
10337,L,2,184,16,13,False
10338,L,57,-295,2,25,False
10339,kg,74,-142,13,27,False
10340,UN,85,-267,11,9,True
10341,L,2,-84,17,21,True
10342,kg,7,270,15,15,True
10343,L,22,182,11,3,False
10344,L,87,306,4,29,True
10345,kg,33,246,10,4,False
10346,kg,37,279,9,17,True
10347,kg,17,117,3,5,False
10348,UN,96,96,15,26,False
10349,kg,39,-278,8,22,True
10350,L,37,285,19,5,True
10351,UN,68,89,14,18,True
10352,kg,69,-58,7,20,True
10353,kg,61,5,4,1,False
10354,kg,64,-153,6,1,False
10355,L,12,9,1,12,True
10356,kg,85,198,14,24,True
10357,UN,33,316,15,24,False
10358,L,22,37,13,2,True
10359,UN,96,-152,12,13,True
10360,kg,1,236,17,12,True
10361,L,90,256,7,12,False
10362,UN,64,-275,3,14,False
10363,kg,45,295,12,29,False
10364,L,86,-268,18,9,False
10365,L,88,422,14,29,False
10366,UN,38,414,16,20,True
10367,L,76,-193,17,14,True
10368,kg,80,-60,2,22,True
10369,L,8,-25,11,2,True
10370,UN,90,153,6,21,True
10371,UN,8,188,19,25,True
10372,UN,23,-224,6,28,False
10373,L,83,353,17,11,False
10374,UN,64,-23,12,2,True
10375,kg,89,344,15,22,False
10376,kg,29,381,11,1,True
10377,UN,68,250,19,14,False
10378,UN,26,84,17,19,True
10379,UN,47,-235,13,26,False
10380,L,9,27,18,17,False
10381,UN,16,147,3,26,True
10382,L,43,303,5,2,True
10383,L,95,345,12,24,False
10384,L,74,12,14,11,False
10385,kg,97,263,19,17,False
10386,kg,59,-72,5,27,True
10387,UN,39,-282,10,17,True
10388,UN,93,-251,19,10,True
10389,L,30,230,18,11,True
10390,kg,11,-243,8,8,True
10391,L,73,181,16,2,True
10392,L,71,-188,4,9,True
10393,L,54,-45,1,22,False
10394,L,65,-120,8,17,True
10395,kg,21,-237,10,18,False
10396,UN,54,52,14,14,False
10397,L,78,20,10,17,False
10398,UN,56,-135,7,6,True
10399,L,26,78,2,1,False
10400,kg,21,79,2,16,True
10401,UN,22,403,13,23,False
10402,UN,25,385,3,25,False
10403,UN,82,297,9,13,True
10404,kg,38,225,14,22,False
10405,kg,96,108,14,9,False
10406,kg,98,197,12,4,True
10407,kg,41,55,16,17,False
10408,UN,85,73,2,27,False
10409,kg,53,343,6,13,True
10410,L,1,92,4,2,False
10411,kg,66,-183,8,1,True
10412,UN,31,-110,14,22,False
10413,UN,40,-156,10,29,False
10414,kg,42,284,2,13,False
10415,L,24,-71,5,29,False
10416,kg,56,-94,13,11,False
10417,kg,58,-102,14,21,True
10418,L,88,-120,5,26,True
10419,UN,8,99,5,25,False
10420,kg,95,242,10,5,True
10421,kg,4,220,15,14,True
10422,kg,97,64,8,23,True
10423,L,66,85,11,26,True
10424,L,85,291,11,22,False
10425,kg,21,61,9,24,True
10426,L,99,210,3,10,True
10427,kg,66,-115,1,22,False
10428,L,21,-120,3,4,False
10429,kg,58,-213,5,20,True
10430,UN,2,260,9,9,True
10431,L,69,234,14,15,False
10432,L,59,236,7,6,True
10433,UN,23,-204,13,5,True
10434,L,30,-209,9,8,False
10435,UN,73,258,18,9,False
10436,UN,18,313,10,5,True
10437,L,45,-75,15,18,False
10438,L,94,37,15,16,True
10439,UN,46,-91,1,10,True
10440,kg,33,-267,12,16,True
10441,L,94,70,2,15,True
10442,UN,7,-55,18,23,False
10443,L,49,120,16,8,True
10444,kg,19,-172,18,26,True
10445,L,67,172,15,21,True
10446,kg,26,-243,13,5,False
10447,L,91,137,10,4,True
10448,UN,47,400,3,10,True
10449,kg,53,-107,2,20,True
10450,UN,51,110,16,7,False
10451,kg,88,-3,16,12,True
10452,kg,10,179,11,2,False
10453,L,60,-97,18,17,True
10454,kg,71,137,14,17,False
10455,L,50,-169,6,21,False
10456,UN,31,285,5,17,False
10457,L,41,-23,9,28,True
10458,kg,4,131,8,22,False
10459,UN,37,-239,15,13,False
10460,L,82,77,13,10,True
10461,L,67,275,8,7,False
10462,kg,32,98,3,27,True
10463,UN,19,-24,16,25,True
10464,UN,44,-94,18,5,True
10465,L,88,85,8,23,False
10466,UN,23,197,6,9,False
10467,UN,41,360,16,28,False
10468,UN,64,-38,14,24,False
10469,UN,91,412,18,18,True
10470,kg,5,-143,1,25,False
10471,UN,15,11,8,14,False
10472,L,68,389,14,9,True
10473,UN,96,283,17,14,True
10474,L,58,321,9,27,False
10475,kg,78,-54,17,14,True
10476,kg,27,-296,1,15,True
10477,UN,68,148,6,23,True
10478,kg,24,188,17,27,False
10479,L,28,-231,17,19,True
10480,L,31,-120,18,3,True
10481,kg,11,102,19,24,True
10482,kg,80,-297,14,8,True
10483,L,61,-22,2,17,False
10484,UN,39,324,7,21,False
10485,L,8,177,14,14,False
10486,kg,12,-80,15,24,False
10487,kg,55,-37,9,15,False
